timestamp,model,gpu_index,gpu_name,gpu_util_pct,mem_util_pct,mem_used_mb,mem_total_mb,temperature_c,power_w
2026-06-16 19:00:04,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.21
2026-06-16 19:00:04,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,22.82
2026-06-16 19:00:04,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,23.0,15.74
2026-06-16 19:00:04,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23752.0,24564.0,26.0,95.82
2026-06-16 19:00:09,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.2
2026-06-16 19:00:09,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,22.4
2026-06-16 19:00:09,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,24.0,15.49
2026-06-16 19:00:09,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23752.0,24564.0,26.0,93.32
2026-06-16 19:00:14,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.25
2026-06-16 19:00:14,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,22.75
2026-06-16 19:00:14,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,24.0,15.57
2026-06-16 19:00:14,gemma4:31b,3,NVIDIA GeForce RTX 4090,10.0,10.0,23752.0,24564.0,26.0,94.5
2026-06-16 19:00:20,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.34
2026-06-16 19:00:20,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,22.12
2026-06-16 19:00:20,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,24.0,15.3
2026-06-16 19:00:20,gemma4:31b,3,NVIDIA GeForce RTX 4090,9.0,10.0,23752.0,24564.0,26.0,95.86
2026-06-16 19:00:25,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.16
2026-06-16 19:00:25,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,22.29
2026-06-16 19:00:25,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,24.0,15.72
2026-06-16 19:00:25,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23752.0,24564.0,26.0,92.48
2026-06-16 19:00:30,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.41
2026-06-16 19:00:30,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,21.97
2026-06-16 19:00:30,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,24.0,15.52
2026-06-16 19:00:30,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23752.0,24564.0,26.0,91.43
2026-06-16 19:00:35,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.26
2026-06-16 19:00:35,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,22.21
2026-06-16 19:00:35,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,24.0,15.42
2026-06-16 19:00:35,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23752.0,24564.0,27.0,92.76
2026-06-16 19:00:40,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.22
2026-06-16 19:00:40,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,22.68
2026-06-16 19:00:40,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,24.0,15.04
2026-06-16 19:00:40,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23752.0,24564.0,26.0,95.74
2026-06-16 19:00:45,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.26
2026-06-16 19:00:45,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,21.96
2026-06-16 19:00:45,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,24.0,15.19
2026-06-16 19:00:45,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23752.0,24564.0,28.0,93.25
2026-06-16 19:00:50,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.27
2026-06-16 19:00:50,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,21.97
2026-06-16 19:00:50,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,24.0,15.5
2026-06-16 19:00:50,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23752.0,24564.0,27.0,94.74
2026-06-16 19:00:55,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.25
2026-06-16 19:00:55,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,21.86
2026-06-16 19:00:55,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,24.0,15.6
2026-06-16 19:00:55,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23752.0,24564.0,26.0,93.29
2026-06-16 19:01:00,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.24
2026-06-16 19:01:00,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,22.39
2026-06-16 19:01:00,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,24.0,15.79
2026-06-16 19:01:00,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23752.0,24564.0,28.0,93.14
2026-06-16 19:01:05,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.35
2026-06-16 19:01:05,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,22.69
2026-06-16 19:01:05,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,24.0,16.16
2026-06-16 19:01:05,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23752.0,24564.0,27.0,96.84
2026-06-16 19:01:10,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.36
2026-06-16 19:01:10,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,22.68
